,price,Condition ,Date ,Views ,City,Motorbike Type ,Make Year,Make,Model,Engine size (cc),Lot No.,Kilometers
2114,"Rs. 1,35,000",Used,6/8/2015,229,Kathmandu,Standard,2013,Yamaha,SZ-R,153,54,17500
2115,"Rs. 3,15,000",Used,5/8/2015,138,Kathmandu,Sportsbike,2015,Yamaha,R15,150,65,5000
2116,"Rs. 80,000",Used,4/8/2015,111,Madhyapur Thimi,Other,2010,Yamaha,Other,125,44,41000
2117,"Rs. 2,35,000",Used,12/8/2015,486,Kathmandu,Sportsbike,2015,Yamaha,FZ-S,150,69,450
2118,"Rs. 1,90,000",Used,2/8/2015,132,Kirtipur,Sportsbike,2015,Yamaha,FZ-S,150,64,9500
2119,"Rs. 1,60,000",Used,28/7/2015,390,Banepa,Sportsbike,2011,Yamaha,R15,150,47,35000
2120,"Rs. 3,33,000",Used,26/7/2015,2265,Kathmandu,Sportsbike,2015,Yamaha,R15,151,68,961
2121,"Rs. 75,000",Used,21/7/2015,143,Kathmandu,Sportsbike,2009,Yamaha,FZ-16,153,32,30000
2122,"Rs. 75,000",Used,17/7/2015,138,Kathmandu,Sportsbike,2009,Yamaha,Fazer,153,32,35000
2123,"Rs. 2,20,000",Used,16/7/2015,652,Butwal,Sportsbike,2012,Yamaha,R15,152,12,30000
2124,"Rs. 2,00,000",Used,16/7/2015,6092,Kathmandu,Sportsbike,2014,Yamaha,FZ-S,153,63,9000
2125,"Rs. 1,80,000",Used,14/7/2015,7152,Kathmandu,Sportsbike,2008,Yamaha,R15,150,30,52000
2126,"Rs. 1,85,000",Used,13/7/2015,188,Gatthaghar,Sportsbike,2014,Yamaha,FZ-S,150,63,16000
2127,Contact Seller,Used,12/7/2015,609,Kathmandu,Other,2004,Yamaha,Other,125,20,52000
2128,"Rs. 2,88,000",Used,12/7/2015,692,Kathmandu,Sportsbike,2014,Yamaha,R15,150,63,8500
2129,"Rs. 1,95,000",Used,11/7/2015,688,Kathmandu,Sportsbike,2010,Yamaha,R15,150,46,22000
2130,"Rs. 1,80,000",Used,10/7/2015,96,Lalitpur,Sportsbike,2012,Yamaha,FZ-S,153,57,18000
2131,"Rs. 1,50,000",Used,9/7/2015,150,Lalitpur,Sportsbike,2010,Yamaha,R15,150,42,23000
2132,"Rs. 2,50,000",Used,9/7/2015,4775,Tadi,Sportsbike,2014,Yamaha,R15,150,28,17000
2133,"Rs. 1,40,000",Used,7/7/2015,182,Lalitpur,Sportsbike,2012,Yamaha,FZ-S,153,65,
2134,"Rs. 1,45,000",Used,5/7/2015,106,Damak,Scooter,2014,Yamaha,Ray Z,113,6,6300
2135,"Rs. 1,89,976",Used,3/7/2015,104,Kathmandu,Sportsbike,2014,Yamaha,FZ-S,156,64,6500
2136,"Rs. 2,00,000",Used,24/7/2015,87,Gatthaghar,Sportsbike,2014,Yamaha,FZ-S,153,65,8500
2137,"Rs. 2,50,000",Used,1/7/2015,196,Kathmandu,Sportsbike,2013,Yamaha,R15,150,27,15000
2138,"Rs. 2,88,000",Used,2/7/2015,405,Kathmandu,Sportsbike,2014,Yamaha,R15,150,61,4300
2139,Contact Seller,Used,30/6/2015,135,Lalitpur,Sportsbike,2008,Yamaha,FZ,151,31,20000
2140,"Rs. 1,15,000",Used,30/6/2015,617,Kathmandu,Sportsbike,2013,Yamaha,FZ-S,153,46,24000
2141,"Rs. 1,10,000",Used,28/6/2015,456,Kathmandu,Sportsbike,2009,Yamaha,Fazer,153,38,26300
2142,"Rs. 2,35,000",Used,28/6/2015,96,Kathmandu,Sportsbike,2015,Yamaha,FZ-S,153,68,960
2143,"Rs. 90,000",Used,28/6/2015,123,Kathmandu,Sportsbike,2008,Yamaha,FZ,153,32,
2144,"Rs. 90,000",Used,26/6/2015,78,Bhaktapur,Sportsbike,2008,Yamaha,FZ,150,32,52000
2145,"Rs. 2,00,000",Used,25/6/2015,316,Kathmandu,Sportsbike,2011,Yamaha,R15,150,49,25000
2146,"Rs. 2,00,000",Used,22/6/2015,514,Kathmandu,Sportsbike,2014,Yamaha,FZ,150,66,2300
2147,"Rs. 2,30,000",Used,19/6/2015,816,Kathmandu,Sportsbike,2011,Yamaha,R15,150,49,15000
2148,"Rs. 2,50,000",Used,19/6/2015,50,Kirtipur,Sportsbike,2012,Yamaha,R15,150,55,23410
2149,"Rs. 1,05,000",Used,19/6/2015,174,Kathmandu,Sportsbike,2012,Yamaha,FZ,153,45,
2150,"Rs. 2,95,000",Used,18/6/2015,370,Kathmandu,Sportsbike,2014,Yamaha,R15,150,61,5000
2151,"Rs. 55,000",Used,18/6/2015,518,Kathmandu,Other,2006,Yamaha,Other,125,22,
2152,"Rs. 1,20,000",Used,17/6/2015,141,Kathmandu,Sportsbike,2008,Yamaha,R15,150,30,
2153,"Rs. 1,10,000",Used,12/6/2015,446,Kathmandu,Other,2012,Yamaha,Other,125,49,20000
2154,"Rs. 2,10,000",Used,14/6/2015,1832,Kathmandu,Sportsbike,2015,Yamaha,R15,150,57,13000
2155,"Rs. 1,20,000",Used,12/6/2015,1064,Kathmandu,Sportsbike,2008,Yamaha,R15,150,30,50000
2156,"Rs. 1,90,000",Used,11/6/2015,88,Kathmandu,Sportsbike,2012,Yamaha,R15,150,48,38000
2157,"Rs. 2,10,000",Used,9/6/2015,646,Biratnagar,Sportsbike,2015,Yamaha,R15,150,11,
2158,"Rs. 1,19,000",Used,8/6/2015,178,Kathmandu,Sportsbike,2010,Yamaha,R15,150,40,45000
2159,"Rs. 1,70,000",Used,9/6/2015,381,Kathmandu,Sportsbike,2012,Yamaha,R15,150,45,28000
2160,"Rs. 2,25,000",Used,7/6/2015,87,Bhaktapur,Sportsbike,2013,Yamaha,R15,150,57,18000
2161,"Rs. 1,10,000",Used,9/6/2015,444,Kathmandu,Sportsbike,2012,Yamaha,FZ-S,153,53,21000
2162,"Rs. 1,10,000",Used,6/6/2015,788,Kathmandu,Sportsbike,2011,Yamaha,FZ-S,153,44,28000
2163,"Rs. 2,90,000",Used,5/6/2015,101,Kathmandu,Sportsbike,2014,Yamaha,R15,150,63,6000
2164,"Rs. 3,00,000",Used,7/6/2015,524,,Sportsbike,2014,Yamaha,R15,150,66,5000
2165,"Rs. 2,55,000",Used,5/6/2015,400,Kathmandu,Sportsbike,2013,Yamaha,R15,150,67,14000
2166,"Rs. 2,50,000",Used,4/6/2015,338,Kathmandu,Sportsbike,2013,Yamaha,R15,150,57,15000
2167,"Rs. 1,75,000",Used,3/6/2015,124,Kathmandu,Sportsbike,2013,Yamaha,FZ-S,150,56,9300
2168,"Rs. 1,50,000",Used,1/6/2015,99,Kathmandu,Sportsbike,2013,Yamaha,FZ-S,150,54,22000
2169,"Rs. 1,70,000",Used,1/6/2015,104,Kathmandu,Sportsbike,2011,Yamaha,R15,150,47,20000
2170,"Rs. 1,30,000",Used,31/5/2015,146,Kathmandu,Sportsbike,2012,Yamaha,FZ-S,153,50,25000
2171,"Rs. 2,30,000",Used,25/5/2015,533,Kathmandu,Sportsbike,2014,Yamaha,R15,150,55,18000
2172,"Rs. 1,80,000",Used,25/5/2015,597,Kathmandu,Sportsbike,2015,Yamaha,R15,150,45,15000
2173,"Rs. 2,55,000",Used,25/5/2015,252,Kathmandu,Sportsbike,2013,Yamaha,R15,150,53,18000
2174,"Rs. 2,50,000",Used,22/5/2015,45,Lalitpur,Sportsbike,2013,Yamaha,R15,150,55,14667
2175,"Rs. 2,50,000",Used,21/5/2015,219,Kathmandu,Sportsbike,2014,Yamaha,R15,150,61,15000
2176,"Rs. 1,70,000",Used,21/5/2015,302,Kathmandu,Sportsbike,2012,Yamaha,R15,150,47,26000
2177,"Rs. 2,30,000",Used,21/5/2015,134,Hile,Sportsbike,2015,Yamaha,FZ-S,149,20,6559
2178,"Rs. 1,45,000",Used,20/5/2015,93,Kathmandu,Sportsbike,2012,Yamaha,FZ-S,150,54,18000
2179,"Rs. 95,000",Used,20/5/2015,766,Kathmandu,Sportsbike,2008,Yamaha,FZ,153,32,21651
2180,"Rs. 1,90,000",Used,20/5/2015,208,Kathmandu,Sportsbike,2014,Yamaha,FZ-S,150,64,6500
2181,"Rs. 1,75,000",Used,19/5/2015,420,Kathmandu,Sportsbike,2011,Yamaha,R15,150,48,19000
2182,"Rs. 2,35,000",Used,18/5/2015,765,Damak,Sportsbike,2015,Yamaha,R15,149,5,19000
2183,"Rs. 2,40,000",Used,18/5/2015,746,Bhaktapur,Sportsbike,2013,Yamaha,R15,150,56,26000
2184,"Rs. 2,50,000",Used,16/5/2015,669,Kathmandu,Sportsbike,2013,Yamaha,R15,150,56,22000
2185,"Rs. 1,60,000",Used,14/5/2015,42,Kathmandu,Sportsbike,2010,Yamaha,R15,150,36,40000
2186,"Rs. 82,000",Used,11/5/2015,117,Kathmandu,Sportsbike,2009,Yamaha,FZ,150,32,
2187,"Rs. 2,10,000",Used,11/5/2015,41,Kathmandu,Sportsbike,2012,Yamaha,R15,150,50,30000
2188,"Rs. 1,80,000",Used,11/5/2015,418,Lalitpur,Sportsbike,2014,Yamaha,FZ-S,150,62,4000
2189,"Rs. 1,58,000",Used,10/5/2015,132,Kathmandu,Sportsbike,2013,Yamaha,FZ-S,153,57,14000
2190,"Rs. 90,000",Used,10/5/2015,400,Kathmandu,Sportsbike,2009,Yamaha,FZ,153,32,
2191,"Rs. 3,10,000",Used,10/5/2015,1133,Kathmandu,Sportsbike,2015,Yamaha,R15,150,66,3000
2192,"Rs. 70,000",Used,8/5/2015,229,Kathmandu,Sportsbike,2008,Yamaha,FZ-S,153,32,31000
2193,"Rs. 2,00,000",Used,7/5/2015,164,Kathmandu,Sportsbike,2013,Yamaha,R15,150,56,
2194,"Rs. 35,000",Used,6/5/2015,174,Kathmandu,Cruiser,2004,Yamaha,Enticer,125,16,30000
2195,"Rs. 95,000",Used,6/5/2015,182,Kathmandu,Sportsbike,2009,Yamaha,FZ,150,32,35000
2196,"Rs. 35,000",Used,24/4/2015,545,Kathmandu,Cruiser,2003,Yamaha,Enticer,150,17,
2197,"Rs. 1,70,000",Used,23/4/2015,83,Kathmandu,Sportsbike,2009,Yamaha,R15,150,38,55000
2198,"Rs. 2,80,000",Used,6/5/2015,276,Kathmandu,Sportsbike,2014,Yamaha,R15,150,62,8000
2199,"Rs. 2,10,000",Used,21/4/2015,74,Lalitpur,Sportsbike,2012,Yamaha,R15,150,50,1700
2200,"Rs. 1,50,000",Used,22/4/2015,461,Kathmandu,Sportsbike,2012,Yamaha,FZ-S,153,51,19000
2201,"Rs. 1,79,000",Used,21/4/2015,67,Kathmandu,Sportsbike,2011,Yamaha,R15,150,48,31400
2202,"Rs. 2,40,000",Used,21/4/2015,38,Lalitpur,Sportsbike,2012,Yamaha,R15,150,53,20000
2203,"Rs. 1,30,000",Used,19/4/2015,118,Bhaktapur,Scooter,2014,Yamaha,Ray Z,113,61,10000
2204,"Rs. 1,90,000",Used,19/4/2015,216,Kathmandu,Sportsbike,2014,Yamaha,FZ-S,153,64,5000
2205,"Rs. 2,70,000",Used,17/4/2015,592,Kathmandu,Sportsbike,2014,Yamaha,R15,150,62,8300
2206,"Rs. 2,25,000",Used,16/4/2015,122,Kathmandu,Sportsbike,2011,Yamaha,R15,150,48,
2207,"Rs. 2,30,000",Used,15/4/2015,49,Kathmandu,Standard,2012,Yamaha,Alba,150,55,16500
2208,"Rs. 2,40,000",Used,10/4/2015,366,Kathmandu,Sportsbike,2012,Yamaha,R15,150,55,16500
2209,"Rs. 1,83,000",Used,9/4/2015,46,Bhaktapur,Sportsbike,2010,Yamaha,R15,150,48,19455
2210,"Rs. 2,00,000",Used,8/4/2015,191,Kathmandu,Sportsbike,2015,Yamaha,FZ-S,150,66,1200
2211,"Rs. 2,00,000",Used,6/4/2015,107,Waling,Sportsbike,2015,Yamaha,FZ,149,10,500
2212,"Rs. 1,80,000",Used,7/4/2015,224,Lalitpur,Sportsbike,2014,Yamaha,FZ-S,150,63,
2213,"Rs. 40,000",Used,6/4/2015,951,Kathmandu,Standard,2007,Yamaha,Alba,106,27,22000
2214,"Rs. 2,75,000",Used,6/4/2015,57,Kathmandu,Sportsbike,2014,Yamaha,R15,150,63,5500
2215,"Rs. 1,15,000",Used,7/4/2015,421,Kathmandu,Sportsbike,2011,Yamaha,FZ-S,150,45,35000
2216,"Rs. 2,45,000",Used,3/4/2015,222,Kathmandu,Sportsbike,2012,Yamaha,R15,150,57,18500
2217,"Rs. 1,50,000",Used,5/4/2015,284,Kathmandu,Scooter,2014,Yamaha,Alpha,113,65,600
2218,"Rs. 2,65,000",Used,3/4/2015,50,Kathmandu,Sportsbike,2013,Yamaha,R15,150,56,9000
2219,"Rs. 72,000",Used,2/4/2015,178,Kathmandu,Sportsbike,2008,Yamaha,FZ,153,32,27000
2220,"Rs. 1,70,000",Used,1/4/2015,78,Lalitpur,Sportsbike,2012,Yamaha,R15,150,46,18000
2221,"Rs. 1,50,000",Used,3/4/2015,673,Kathmandu,Sportsbike,2009,Yamaha,R15,150,39,
2222,"Rs. 1,78,000",Used,31/3/2015,53,Kathmandu,Sportsbike,2011,Yamaha,R15,150,48,28600
2223,"Rs. 70,000",Used,30/3/2015,261,Kathmandu,Cruiser,2009,Yamaha,Enticer,125,38,15500
2224,"Rs. 2,35,000",Used,30/3/2015,528,Kathmandu,Sportsbike,2015,Yamaha,FZ-S,150,66,3000
2225,"Rs. 2,90,000",Used,30/3/2015,266,Kathmandu,Sportsbike,2014,Yamaha,R15,150,60,4900
2226,"Rs. 3,48,900",New,6/9/2015,18701,Kathmandu,Sportsbike,2015,Yamaha,R15,150,,
2227,"Rs. 1,85,000",Used,30/3/2015,487,Banepa,Sportsbike,2011,Yamaha,R15,150,47,23000
2228,"Rs. 1,55,000",Used,29/3/2015,733,Kathmandu,Sportsbike,2010,Yamaha,R15,150,44,28000
2229,"Rs. 2,70,000",Used,29/3/2015,85,Kathmandu,Sportsbike,2012,Yamaha,R15,150,52,24000
2230,"Rs. 2,20,000",Used,27/3/2015,215,Pokhara,Sportsbike,2012,Yamaha,R15,150,50,27000
2231,"Rs. 60,000",Used,27/3/2015,531,Kathmandu,Other,2008,Yamaha,Other,125,30,
2232,"Rs. 1,99,999",Used,27/3/2015,419,Kathmandu,Sportsbike,2014,Yamaha,FZ-S,150,63,3700
2233,"Rs. 1,85,000",Used,27/3/2015,306,Bhaktapur,Sportsbike,2010,Yamaha,R15,150,44,42000
2234,"Rs. 2,10,000",Used,27/3/2015,66,Kathmandu,Sportsbike,2012,Yamaha,R15,150,52,17000
2235,"Rs. 80,000",Used,26/3/2015,513,Kathmandu,Sportsbike,2009,Yamaha,FZ-S,150,34,
2236,"Rs. 77,000",Used,25/3/2015,767,Kathmandu,Sportsbike,2008,Yamaha,FZ,150,32,15000
2237,"Rs. 1,53,000",Used,26/3/2015,303,Kathmandu,Sportsbike,2012,Yamaha,FZ-S,153,54,19000
2238,"Rs. 2,00,000",Used,26/3/2015,1640,Kathmandu,Sportsbike,2011,Yamaha,R15,150,50,25000
2239,"Rs. 2,15,000",Used,24/3/2015,76,Kathmandu,Sportsbike,2012,Yamaha,R15,150,54,19000
2240,"Rs. 2,09,000",Used,23/3/2015,62,Kathmandu,Sportsbike,2012,Yamaha,R15,150,50,15500
2241,"Rs. 1,70,000",Used,24/3/2015,3009,Kathmandu,Sportsbike,2010,Yamaha,R15,150,41,27000
2242,"Rs. 1,80,000",Used,22/3/2015,59,Lalitpur,Sportsbike,2012,Yamaha,R15,150,46,33000
2243,"Rs. 80,000",Used,22/3/2015,457,Kathmandu,Sportsbike,2009,Yamaha,FZ-16,153,32,28000
2244,"Rs. 3,10,000",Used,22/3/2015,610,Kathmandu,Sportsbike,2013,Yamaha,R15,150,67,11000
2245,"Rs. 2,40,000",Used,19/3/2015,155,Lalitpur,Sportsbike,2011,Yamaha,R15,150,49,28000
2246,"Rs. 2,35,999",Used,19/3/2015,112,Kathmandu,Sportsbike,2012,Yamaha,R15,150,51,12000
2247,"Rs. 3,00,000",Used,19/3/2015,195,Kathmandu,Sportsbike,2013,Yamaha,R15,150,57,2100
2248,"Rs. 2,70,000",Used,19/3/2015,62,Kathmandu,Sportsbike,2014,Yamaha,R15,150,61,3800
2249,"Rs. 1,45,000",Used,19/3/2015,414,Lalitpur,Sportsbike,2013,Yamaha,FZ-S,150,56,1200
2250,"Rs. 3,00,000",Used,18/3/2015,861,Kathmandu,Sportsbike,2014,Yamaha,R15,150,61,14000
2251,"Rs. 1,75,000",Used,18/3/2015,311,Kathmandu,Sportsbike,2012,Yamaha,R15,150,48,29000
2252,"Rs. 75,000",Used,17/3/2015,4010,Kathmandu,Cruiser,2005,Yamaha,Enticer,125,18,85000
2253,"Rs. 2,80,000",Used,17/3/2015,5546,Kathmandu,Sportsbike,2014,Yamaha,R15,150,63,3000
2254,"Rs. 2,60,000",Used,17/3/2015,788,Bhaktapur,Sportsbike,2013,Yamaha,R15,150,57,8475
2255,"Rs. 18,00,000",Used,16/3/2015,223,Kathmandu,Sportsbike,2014,Yamaha,FZ-S,153,58,5000
2256,"Rs. 2,80,000",Used,16/3/2015,1109,Kathmandu,Sportsbike,2013,Yamaha,R15,150,3,19805
2257,"Rs. 1,15,000",Used,16/3/2015,291,Lalitpur,Standard,,Yamaha,SZ-R,150,46,
2258,"Rs. 2,00,000",Used,15/3/2015,71,Kathmandu,Sportsbike,2012,Yamaha,R15,150,48,8000
2259,"Rs. 2,30,000",Used,14/3/2015,584,Damauli,Sportsbike,2012,Yamaha,R15,150,7,
2260,"Rs. 1,80,000",Used,13/3/2015,524,Kathmandu,Sportsbike,2012,Yamaha,R15,150,48,31000
2261,"Rs. 2,19,000",Used,13/3/2015,559,Bhaktapur,Sportsbike,2012,Yamaha,R15,150,51,29990
2262,"Rs. 1,60,000",Used,12/3/2015,53,Kathmandu,Sportsbike,2010,Yamaha,R15,150,45,40000
2263,"Rs. 1,95,000",Used,12/3/2015,894,Kathmandu,Sportsbike,2012,Yamaha,R15,150,49,25000
2264,"Rs. 2,05,000",Used,12/3/2015,564,Kathmandu,Sportsbike,2012,Yamaha,R15,150,50,20900
2265,"Rs. 1,80,000",Used,12/3/2015,1619,Kathmandu,Sportsbike,2011,Yamaha,R15,150,46,34000
2266,"Rs. 2,35,000",Used,11/3/2015,1358,Kathmandu,Sportsbike,2013,Yamaha,R15,150,58,17000
2267,"Rs. 80,000",Used,11/3/2015,814,Kathmandu,Other,2009,Yamaha,Other,125,29,5500
2268,"Rs. 1,50,000",Used,10/3/2015,900,Lalitpur,Sportsbike,2010,Yamaha,R15,150,42,19241
2269,"Rs. 1,49,500",Used,9/3/2015,97,Lalitpur,Sportsbike,2012,Yamaha,FZ-S,150,47,
2270,"Rs. 1,55,000",Used,9/3/2015,78,Lalitpur,Sportsbike,2012,Yamaha,FZ-S,153,46,9000
2271,"Rs. 14,00,000",Used,6/3/2015,37001,Kathmandu,Sportsbike,2008,Yamaha,R1,1000,28,5000
2272,"Rs. 1,65,000",Used,6/3/2015,733,Kathmandu,Sportsbike,2013,Yamaha,FZ-S,153,55,18700
2273,"Rs. 1,55,000",Used,5/3/2015,440,Butwal,Sportsbike,2013,Yamaha,FZ-S,153,56,9500
2274,"Rs. 1,90,000",Used,4/3/2015,1127,Kathmandu,Sportsbike,2011,Yamaha,R15,150,46,23000
2275,"Rs. 2,25,000",Used,4/3/2015,4620,Kathmandu,Sportsbike,2014,Yamaha,FZ,150,66,2500
2276,"Rs. 1,95,000",Used,5/4/2015,200,Kathmandu,Sportsbike,2014,Yamaha,FZ-S,153,64,4500
2277,"Rs. 1,65,000",Used,3/3/2015,720,Kathmandu,Sportsbike,2011,Yamaha,R15,152,55,31800
2278,"Rs. 1,10,000",Used,2/3/2015,844,Kathmandu,Sportsbike,2009,Yamaha,FZ-S,150,34,11300
2279,"Rs. 1,50,000",Used,3/3/2015,402,Bhaktapur,Sportsbike,2011,Yamaha,R15,38,41,49000
2280,"Rs. 60,000",Used,27/2/2015,1626,Kathmandu,Sportsbike,2009,Yamaha,FZ-16,153,32,13000
2281,"Rs. 2,75,000",Used,26/2/2015,23454,Kathmandu,Sportsbike,2014,Yamaha,R15,150,63,4000
2282,"Rs. 1,20,000",Used,24/2/2015,621,Kathmandu,Scooter,2014,Yamaha,Ray Z,113,63,4500
2283,"Rs. 1,85,000",Used,25/9/2015,112,Kathmandu,Sportsbike,2014,Yamaha,FZ-16,155,63,4500
2284,"Rs. 1,60,000",Used,20/2/2015,68,Kathmandu,Sportsbike,2010,Yamaha,R15,150,45,34000
2285,"Rs. 1,25,000",Used,20/2/2015,702,Kathmandu,Scooter,2014,Yamaha,Ray Z,113,63,4500
2286,"Rs. 40,000",Used,18/2/2015,108,Lalitpur,Other,2004,Yamaha,Other,125,19,51000
2287,"Rs. 95,000",Used,18/2/2015,1376,Beni,Sportsbike,2009,Yamaha,FZ-16,153,32,13000
2288,"Rs. 1,52,000",Used,18/2/2015,1018,Kathmandu,Sportsbike,2013,Yamaha,FZ-S,153,52,13000
2289,"Rs. 2,75,000",Used,17/2/2015,101,Lalitpur,Sportsbike,2013,Yamaha,R15,150,66,8500
2290,"Rs. 1,90,000",Used,16/2/2015,753,Kathmandu,Other,2012,Yamaha,Other,150,48,20000
2291,"Rs. 2,11,000",Used,16/2/2015,2177,Kathmandu,Sportsbike,2012,Yamaha,R15,150,49,25000
2292,"Rs. 1,65,000",Used,16/2/2015,50,Kathmandu,Sportsbike,2013,Yamaha,FZ-S,150,57,8000
2293,"Rs. 1,79,000",Used,16/2/2015,540,Kathmandu,Sportsbike,2014,Yamaha,FZ-S,153,59,12000
2294,"Rs. 2,15,000",Used,16/2/2015,136,Lalitpur,Sportsbike,2015,Yamaha,FZ-S,150,66,340
2295,"Rs. 2,20,000",Used,12/2/2015,1179,Kathmandu,Sportsbike,2010,Yamaha,R15,150,44,30000
2296,"Rs. 1,50,000",Used,12/2/2015,85,Kathmandu,Scooter,2013,Yamaha,Ray Z,113,63,4500
2297,"Rs. 2,30,000",Used,10/2/2015,1117,Lalitpur,Sportsbike,2012,Yamaha,R15,150,54,8000
2298,"Rs. 1,25,000",Used,10/2/2015,3066,Kathmandu,Sportsbike,2011,Yamaha,FZ-S,150,46,12000
2299,"Rs. 95,000",Used,10/2/2015,1013,Lalitpur,Sportsbike,2009,Yamaha,FZ,150,32,26000
2300,"Rs. 95,000",Used,11/2/2015,945,Kathmandu,Standard,2012,Yamaha,SZ-R,150,46,24000
2301,"Rs. 2,40,000",Used,9/2/2015,2018,Kathmandu,Sportsbike,2012,Yamaha,R15,150,54,7500
2302,"Rs. 2,30,000",Used,9/2/2015,1267,Lalitpur,Sportsbike,2012,Yamaha,R15,150,50,40000
2303,"Rs. 2,25,000",Used,6/2/2015,49,Kathmandu,Sportsbike,2011,Yamaha,R15,150,50,23000
2304,"Rs. 2,50,000",Used,6/2/2015,71,Kathmandu,Sportsbike,2012,Yamaha,R15,150,55,11000
2305,"Rs. 2,80,000",Used,5/2/2015,1176,Kathmandu,Sportsbike,2014,Yamaha,R15,150,61,4951
2306,"Rs. 2,10,000",Used,4/2/2015,109,Lalitpur,Sportsbike,2015,Yamaha,FZ,149,66,1200
2307,"Rs. 2,05,000",Used,3/2/2015,64,Kathmandu,Sportsbike,2011,Yamaha,R15,155,48,25000
2308,"Rs. 2,65,000",Used,2/2/2015,81,Kathmandu,Sportsbike,2013,Yamaha,R15,150,61,15536
2309,"Rs. 2,19,000",Used,1/2/2015,1024,Kathmandu,Sportsbike,2011,Yamaha,R15,150,49,17935
2310,"Rs. 1,40,000",Used,30/1/2015,508,Dulegauda,Standard,2014,Yamaha,SS 125,125,8,10000
2311,"Rs. 1,90,000",Used,30/1/2015,4168,Kathmandu,Sportsbike,2011,Yamaha,R15,150,48,26000
2312,"Rs. 1,15,000",Used,30/1/2015,723,Lekhnath,Sportsbike,2010,Yamaha,FZ-S,150,6,24000
2313,"Rs. 1,90,000",Used,30/1/2015,909,Kathmandu,Sportsbike,2012,Yamaha,R15,150,48,18000
2314,"Rs. 1,70,000",Used,4/2/2015,318,Lalitpur,Sportsbike,2010,Yamaha,R15,150,44,20000
2315,"Rs. 2,80,000",Used,27/1/2015,18413,Kathmandu,Sportsbike,2014,Yamaha,R15,150,63,2000
2316,"Rs. 1,95,000",Used,27/1/2015,30,,Sportsbike,2011,Yamaha,R15,150,48,34000
2317,"Rs. 2,80,000",Used,24/1/2015,30,Kathmandu,Sportsbike,2013,Yamaha,R15,150,57,16000
2318,"Rs. 1,15,000",Used,29/1/2015,2152,Beni,Sportsbike,2009,Yamaha,FZ-16,153,8,20000
2319,"Rs. 3,00,000",Used,23/1/2015,1506,Kathmandu,Sportsbike,2014,Yamaha,R15,150,61,5000
2320,"Rs. 25,000",Used,20/1/2015,264,Ghaighat,Cruiser,2003,Yamaha,Enticer,125,15,50000
2321,"Rs. 1,90,000",Used,19/1/2015,1323,Kathmandu,Sportsbike,2012,Yamaha,R15,150,54,40000
2322,"Rs. 1,60,000",Used,19/1/2015,1076,Kathmandu,Sportsbike,2009,Yamaha,R15,150,37,40000
2323,Contact Seller,Used,19/1/2015,241,Pokhara,Scooter,2014,Yamaha,Ray Z,109,9,2300
2324,"Rs. 1,50,000",Used,19/1/2015,1445,Kathmandu,Scooter,2014,Yamaha,Ray Z,113,63,3000
2325,"Rs. 1,72,000",Used,18/1/2015,390,Lalitpur,Sportsbike,2013,Yamaha,FZ-S,153,56,12000
