Make,Model,Engine size (cc),Motorbike Type ,Make Year,datetime,Condition ,City,Lot No.,Kilometers,views (int),price(float)
Hero,CBZ Xtreme,150.0,Standard,2011.0,2015-03-27,Used,Kathmandu,48.0,32000.0,57,116000.0
Hero,Karizma,223.0,Standard,2013.0,2015-03-26,Used,Kathmandu,55.0,14000.0,567,215000.0
Hero,CBZ Xtreme,150.0,Standard,2012.0,2015-03-26,Used,Kathmandu,66.0,19250.0,459,120000.0
Hero,Karizma,223.0,Standard,2010.0,2015-03-25,Used,Kathmandu,42.0,70000.0,399,110000.0
Hero,CBZ Xtreme,150.0,Standard,,2015-03-24,Used,Birgunj,14.0,31000.0,111,90000.0
Hero,Splendor,100.0,Standard,2014.0,2015-03-22,Used,Kathmandu,64.0,4500.0,440,145000.0
Hero,Karizma,225.0,Standard,2009.0,2016-02-17,Used,Kathmandu,39.0,25000.0,961,110000.0
Hero,CBZ Xtreme,149.0,Standard,2012.0,2015-03-19,Used,Kathmandu,54.0,23000.0,35,150000.0
Hero,Pleasure,102.0,Scooter,2014.0,2015-03-18,Used,Kathmandu,59.0,1000.0,264,125000.0
Hero,Karizma R,223.0,Standard,2012.0,2015-03-15,Used,Kathmandu,53.0,225000.0,70,150000.0
Hero,Karizma,233.0,Standard,2007.0,2015-12-03,Used,Lalitpur,4.0,38500.0,579,90000.0
Hero,Splendor,100.0,Standard,2001.0,2015-08-03,Used,Kathmandu,9.0,50000.0,249,15000.0
Hero,Splendor,100.0,Standard,2011.0,2015-07-03,Used,Nepalgunj,50.0,15278.0,4055,99500.0
Hero,CBZ,149.0,Standard,2008.0,2015-03-03,Used,Kathmandu,31.0,16000.0,43,110000.0
Hero,CBZ Xtreme,150.0,Standard,2010.0,2015-02-03,Used,Kathmandu,43.0,26000.0,493,115000.0
Hero,Xtreme Sports,149.0,Standard,2015.0,2015-02-26,New,Kathmandu,,,26508,230000.0
Hero,Xtreme Sports,149.0,Standard,2015.0,2015-02-26,New,Kathmandu,,,4530,221500.0
Hero,Ambition,135.0,Standard,2010.0,2015-06-03,Used,Kathmandu,19.0,,120,45000.0
Hero,CBZ,150.0,Standard,2006.0,2015-02-24,Used,Lalitpur,16.0,40000.0,888,45000.0
Hero,Passion Pro,100.0,Standard,2016.0,2015-02-25,Used,Kathmandu,188.0,70000.0,47,45000.0
Hero,Splendor,125.0,Standard,2014.0,2015-02-22,Used,,54.0,12000.0,134,120000.0
Hero,CBZ Xtreme,153.0,Standard,2010.0,2015-02-18,Used,Bhaktapur,40.0,26500.0,58,115000.0
Hero,Karizma,225.0,Standard,2006.0,2015-02-18,Used,Lalitpur,21.0,30000.0,90,120000.0
Hero,CBZ Xtreme,150.0,Standard,2013.0,2015-10-02,Used,Janakpur,3.0,23000.0,706,130000.0
Hero,CBZ Xtreme,150.0,Standard,2011.0,2015-06-02,Used,Banepa,48.0,33000.0,184,130000.0
Hero,CBZ Xtreme,150.0,Standard,2011.0,2015-06-02,Used,Kathmandu,49.0,20000.0,59,130000.0
Hero,Splendor,97.0,Standard,2008.0,2015-05-02,Used,Kathmandu,32.0,196098.0,1278,110000.0
Hero,Karizma,223.0,Standard,2011.0,2015-03-02,Used,Kathmandu,45.0,13970.0,695,210000.0
Hero,Pleasure,100.0,Scooter,2012.0,2015-01-31,Used,Kathmandu,45.0,14000.0,141,75000.0
Hero,Karizma R,225.0,Standard,2012.0,2015-01-30,Used,Kathmandu,49.0,25113.0,826,150000.0
Hero,CBZ Xtreme,150.0,Standard,2011.0,2015-01-29,Used,Dharan,11.0,23000.0,119,113000.0
Hero,Splendor,125.0,Standard,2013.0,2015-01-27,Used,Bidhur,52.0,14000.0,96,135000.0
Hero,Splendor,125.0,Standard,2012.0,2015-01-27,Used,Bidhur,52.0,13000.0,77,135000.0
Hero,CBZ Xtreme,150.0,Standard,2009.0,2015-01-26,Used,Kathmandu,34.0,37000.0,437,85000.0
Hero,CBZ Xtreme,150.0,Standard,2013.0,2015-01-25,Used,Lalitpur,49.0,14000.0,411,160000.0
Hero,Glamour,125.0,Standard,2013.0,2015-01-24,Used,Kathmandu,57.0,9100.0,293,145000.0
Hero,Pleasure,102.0,Scooter,2010.0,2015-01-22,Used,Kathmandu,39.0,14000.0,1076,65000.0
Hero,CBZ Xtreme,150.0,Standard,2011.0,2015-01-31,Used,Kathmandu,48.0,20300.0,1116,116000.0
Hero,Splendor,90.0,Standard,,2015-01-14,Used,Kathmandu,14.0,,425,60000.0
Hero,Karizma R,223.0,Standard,2013.0,2015-01-14,Used,Kathmandu,59.0,3600.0,330,175000.0
Hero,CBZ Xtreme,150.0,Standard,2010.0,2015-01-13,Used,Kathmandu,39.0,35000.0,211,125000.0
Hero,CBZ Xtreme,150.0,Standard,2011.0,2015-11-01,Used,Kathmandu,49.0,15800.0,587,135000.0
Hero,Karizma R,225.0,Standard,2012.0,2015-06-01,Used,Lalitpur,51.0,14000.0,56,185000.0
Hero,CBZ Xtreme,150.0,Standard,2009.0,2015-05-01,Used,Kathmandu,33.0,26000.0,546,85000.0
Hero,CBZ Xtreme,150.0,Standard,2012.0,2015-04-01,Used,Kathmandu,50.0,12000.0,166,180000.0
Hero,CBZ Xtreme,150.0,Standard,2009.0,2015-03-01,Used,Kathmandu,34.0,32000.0,1703,100000.0
Hero,CBZ,156.0,Standard,2005.0,2014-12-21,Used,Kathmandu,20.0,,411,80000.0
Hero,Pleasure,100.0,Scooter,2013.0,2014-12-17,Used,Kathmandu,59.0,,650,120000.0
Hero,Pleasure,100.0,Scooter,2009.0,2014-12-15,Used,Kathmandu,30.0,27000.0,365,55000.0
Hero,CBZ,150.0,Standard,2013.0,2014-03-12,Used,Kathmandu,55.0,5800.0,130,185000.0
Hero,Karizma R,223.0,Standard,2009.0,2014-11-17,Used,Kathmandu,35.0,40000.0,235,90000.0
Hero,Pleasure,102.0,Scooter,2008.0,2014-09-11,Used,Kathmandu,34.0,27000.0,76,62000.0
Hero,CBZ Xtreme,150.0,Standard,2011.0,2014-09-11,Used,Kathmandu,48.0,34000.0,33,140000.0
Hero,Splendor,125.0,Standard,2010.0,2014-03-11,Used,Kathmandu,40.0,25000.0,159,82000.0
Hero,Pleasure,102.0,Scooter,2014.0,2014-02-11,Used,Kathmandu,44.0,1500.0,2092,120000.0
Hero,Splendor,100.0,Standard,2005.0,2014-10-31,Used,Kathmandu,19.0,24000.0,53,60000.0
Hero,Other,100.0,Other,2004.0,2014-10-31,Used,Kathmandu,16.0,40000.0,124,52000.0
Hero,Splendor,100.0,Standard,2005.0,2014-10-31,Used,Kathmandu,20.0,25000.0,164,60000.0
Hero,CBZ Xtreme,150.0,Standard,2013.0,2014-10-28,Used,Kathmandu,56.0,,177,160000.0
Hero,Pleasure,102.0,Scooter,2010.0,2014-01-11,Used,Kathmandu,45.0,23500.0,452,75000.0
Hero,Splendor Pro Classic,97.0,Cafe Racer,2015.0,2015-03-26,New,Kathmandu,,,22090,157500.0
Hero,Pleasure,102.0,Scooter,2008.0,2014-10-14,Used,Kathmandu,28.0,22000.0,234,50000.0
Hero,Karizma R,223.0,Standard,2008.0,2014-10-13,Used,Kathmandu,29.0,40000.0,478,70000.0
Hero,CBZ Xtreme,150.0,Standard,2009.0,2014-10-14,Used,Kathmandu,37.0,29000.0,559,90000.0
Hero,Karizma,223.0,Standard,2010.0,2014-08-10,Used,Kathmandu,39.0,20020.0,255,165000.0
Hero,Pleasure,102.0,Scooter,2012.0,2014-05-10,Used,Kathmandu,38.0,11000.0,534,80000.0
Hero,Karizma,223.0,Standard,2010.0,2014-05-10,Used,Kathmandu,39.0,19800.0,206,165000.0
Hero,Hunk,150.0,Standard,2008.0,2014-09-23,Used,Kathmandu,28.0,25000.0,112,80000.0
Hero,Pleasure,110.0,Scooter,2009.0,2014-09-14,Used,Kathmandu,33.0,120000.0,1543,65000.0
Hero,Splendor,100.0,Standard,2014.0,2014-08-09,Used,Kathmandu,15.0,47000.0,250,55999.0
Hero,Passion Pro,97.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,6726,168000.0
Hero,Achiver DSS,225.0,Standard,2010.0,2014-07-09,Used,Kathmandu,39.0,17000.0,54,210000.0
Hero,Pleasure,102.0,Scooter,2007.0,2014-07-30,Used,Kathmandu,32.0,1.0,60,78000.0
Hero,CBZ Xtreme,150.0,Standard,2009.0,2014-12-06,Used,Kathmandu,33.0,35000.0,180,105000.0
Hero,Pleasure,102.0,Scooter,2015.0,2015-02-17,New,Kathmandu,,,19946,144500.0
Hero,Pleasure,102.0,Scooter,2015.0,2015-04-09,New,Kathmandu,,,1716,157000.0
Hero,Xtreme,149.0,Standard,2015.0,2014-05-08,New,Kathmandu,,,2723,228000.0
Hero,Xtreme,150.0,Standard,2015.0,2014-05-08,New,Kathmandu,,,2532,219500.0
Hero,Hunk,150.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,7780,216500.0
Hero,Achiver DSS,150.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,11770,192000.0
Hero,Glamour,125.0,Standard,2015.0,2015-02-17,New,Kathmandu,,,18168,189500.0
Hero,Glamour,125.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,2153,180000.0
Hero,Splendor,100.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,12255,157500.0
Hero,Passion Pro,97.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,1432,160000.0
Hero,Splendor,125.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,38677,169500.0
Hero,Splendor,100.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,8381,156500.0
Hero,Pleasure,102.0,Scooter,2015.0,2014-07-20,New,Kathmandu,,,1303,144500.0
Hero,Karizma,225.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,10110,321500.0
Hero,Karizma,225.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,5381,260500.0
Hero,Hunk,150.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,2273,211000.0
Hero,Glamour,125.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,2996,175000.0
Hero,HF Deluxe,100.0,Standard,2015.0,2015-04-09,New,Kathmandu,,,5580,145000.0
Honda,XR150L,150.0,Off Road,2016.0,2020-04-10,Used,Kathmandu,75.0,22000.0,13,300000.0
Honda,CBR 250R,250.0,Sportsbike,2017.0,2020-01-09,Used,Kathmandu,73.0,10000.0,142,440000.0
Honda,CBR 250R,249.0,Sportsbike,2015.0,2020-08-30,Used,Kathmandu,69.0,16000.0,131,360000.0
Honda,Aviator,109.0,Scooter,2013.0,2020-08-26,Used,Bhairahawa,16.0,25000.0,108,125000.0
Honda,CB Unicorn,150.0,Standard,2014.0,2020-11-08,Used,Kathmandu,35.0,45000.0,27,75000.0
Honda,Other,160.0,Other,2018.0,2020-02-08,Used,Kathmandu,2.0,6800.0,71,260000.0
Honda,CB Shine,125.0,Standard,2020.0,2020-07-17,Used,Biratnagar,40.0,900.0,111,200000.0
Honda,Shine,125.0,Standard,2008.0,2020-07-07,Used,Kathmandu,26.0,39000.0,126,80000.0
Honda,CBR250 TRI,397.0,Sportsbike,2013.0,2020-08-08,Used,Kathmandu,65.0,666.0,290,NaN
Honda,CBR 250R,250.0,Sportsbike,2012.0,2017-06-04,Used,Kathmandu,50.0,37000.0,1293,275000.0
Honda,CB Unicorn,150.0,Standard,2014.0,2017-03-31,Used,,63.0,21000.0,129,190000.0
Honda,CB Twister,109.0,Standard,2011.0,2017-03-26,Used,Kathmandu,41.0,60000.0,926,80000.0
Honda,CRF250L,250.0,Off Road,2000.0,2017-03-16,Used,Lalitpur,32.0,20000.0,1920,500000.0
Honda,CBR 250R,250.0,Sportsbike,2014.0,2017-09-03,Used,Kathmandu,63.0,6700.0,138,390000.0
Honda,CB Unicorn,150.0,Standard,2011.0,2017-05-03,Used,Butwal,10.0,35000.0,506,100000.0
Honda,XR125L,125.0,Off Road,2016.0,2017-02-28,Used,Kathmandu,66.0,19000.0,1700,278000.0
Honda,CB Unicorn,150.0,Standard,2010.0,2017-02-27,Used,Kathmandu,42.0,41000.0,224,115000.0
Honda,Other,250.0,Other,1987.0,2017-02-19,Used,Kathmandu,2.0,37000.0,4370,210000.0
Honda,CB Trigger,149.0,Standard,2014.0,2017-02-19,Used,Kathmandu,66.0,15000.0,141,150000.0
Honda,Dio,100.0,Scooter,2011.0,2017-02-18,Used,Kathmandu,39.0,20000.0,915,60000.0
Honda,Dio,100.0,Scooter,2011.0,2017-02-18,Used,Kathmandu,39.0,20000.0,503,60000.0
Honda,CBR 250R,250.0,Sportsbike,2014.0,2017-02-18,Used,Kathmandu,63.0,6700.0,588,NaN
Honda,CB Unicorn,150.0,Standard,2017.0,2017-02-16,Used,Kathmandu,58.0,28000.0,2147,180000.0
Honda,CBR 250R,250.0,Sportsbike,2014.0,2017-11-02,Used,Kathmandu,63.0,6500.0,463,435000.0
Honda,Other,185.0,Other,1982.0,2017-10-02,Used,Kathmandu,3.0,70000.0,676,265000.0
Honda,Other,185.0,Other,1982.0,2017-10-02,Used,Kathmandu,3.0,70000.0,832,265000.0
Honda,Unicorn,150.0,Standard,2012.0,2017-03-27,Used,Kathmandu,52.0,26700.0,262,130000.0
Honda,Activa,600.0,Scooter,2016.0,2017-05-02,Used,Kathmandu,79.0,7000.0,1832,2350000.0
Honda,CB Trigger,150.0,Standard,2014.0,2017-01-25,Used,Lalitpur,61.0,10900.0,282,175000.0
Honda,CB Trigger,150.0,Standard,2015.0,2017-01-20,Used,Biratnagar,21.0,18000.0,300,150000.0
Honda,CB Shine,125.0,Standard,2015.0,2017-01-19,Used,Bhaktapur,66.0,20000.0,449,140000.0
Honda,Dio,110.0,Scooter,2014.0,2017-01-16,Used,Kathmandu,63.0,9800.0,158,125000.0
Honda,CBR 250R,250.0,Sportsbike,2016.0,2017-01-15,Used,Kathmandu,74.0,1200.0,814,500000.0
Honda,CB Unicorn,150.0,Standard,2012.0,2017-01-14,Used,Kathmandu,35.0,45288.0,440,80000.0
Honda,CB Unicorn 160,160.0,Standard,2015.0,2017-01-13,Used,Butwal,23.0,6500.0,247,215000.0
Honda,CBR 250R,250.0,Sportsbike,2012.0,2017-12-01,Used,Narayanghat,38.0,52000.0,808,260000.0
Honda,CB Unicorn,150.0,Standard,2011.0,2017-07-01,Used,Butwal,11.0,35800.0,170,120000.0
Honda,Dio,110.0,Scooter,2012.0,2017-01-01,Used,Lalitpur,50.0,17800.0,549,92000.0
Honda,Dio,110.0,Scooter,2016.0,2017-01-01,Used,Kathmandu,77.0,1900.0,592,160000.0
Honda,Shine,125.0,Standard,2009.0,2016-12-30,Used,Kathmandu,30.0,25000.0,148,55000.0
Honda,Dio,110.0,Scooter,2014.0,2016-12-28,Used,Ghorahi,2.0,35072.0,274,120000.0
Honda,Dio,109.0,Scooter,2014.0,2016-12-28,Used,Ghorahi,2.0,35072.0,115,1200000.0
Honda,Dio,100.0,Scooter,2014.0,2016-12-24,Used,Kathmandu,54.0,17000.0,516,110000.0
Honda,Tornado,250.0,Off Road,2010.0,2016-12-19,Used,Kathmandu,42.0,20000.0,1605,625000.0
Honda,Dio,110.0,Scooter,2006.0,2016-12-14,Used,Kathmandu,19.0,55000.0,715,35000.0
Honda,Dio,110.0,Scooter,2013.0,2016-12-12,Used,Kathmandu,53.0,22000.0,499,125000.0
Honda,CBR 250R,250.0,Sportsbike,2013.0,2016-12-12,Used,Kathmandu,60.0,25000.0,470,355000.0
Honda,Other,149.0,Other,2011.0,2016-09-12,Used,Kathmandu,47.0,20766.0,56,150000.0
Honda,Dio,109.0,Scooter,2012.0,2016-05-12,Used,Kathmandu,51.0,19000.0,1636,89999.0
Honda,CB Unicorn,149.0,Standard,2014.0,2016-02-12,Used,Kathmandu,60.0,21000.0,179,160000.0
Honda,CB Unicorn,149.0,Standard,2015.0,2016-02-12,Used,Kathmandu,60.0,21000.0,117,NaN
Honda,Dio,110.0,Scooter,2014.0,2016-11-22,Used,Pokhara,10.0,3000.0,169,150000.0
Honda,CBF Stunner,125.0,Standard,2011.0,2016-11-14,Used,Butwal,11.0,16000.0,386,90000.0
Honda,CB Unicorn,150.0,Standard,2014.0,2016-11-13,Used,Kathmandu,60.0,14000.0,146,190000.0
Honda,CB Unicorn,150.0,Standard,2013.0,2016-06-11,Used,Lalitpur,51.0,15000.0,244,160000.0
Honda,CB Trigger,150.0,Standard,2015.0,2016-01-11,Used,Pokhara,10.0,15000.0,86,170000.0
Honda,CBR Repsol,250.0,Sportsbike,2013.0,2016-10-31,Used,Kathmandu,60.0,17000.0,488,410000.0
Honda,XR150L,150.0,Off Road,2016.0,2016-10-27,Used,Kathmandu,69.0,7000.0,1991,430000.0
Honda,XR150L,150.0,Off Road,2016.0,2016-10-27,Used,Kathmandu,69.0,7000.0,458,430000.0
Honda,Dio,110.0,Scooter,2014.0,2016-10-24,Used,Kathmandu,63.0,9000.0,133,120000.0
Honda,CB 600F Hornet,600.0,Sportsbike,2016.0,2016-10-25,Used,Kathmandu,39.0,14000.0,3202,1300000.0
Honda,CBR600RR,600.0,Sportsbike,2016.0,2016-10-23,Used,Kathmandu,74.0,1000.0,3311,2400000.0
Honda,Dio,110.0,Scooter,2016.0,2016-10-20,Used,Kathmandu,72.0,2020.0,871,160000.0
Honda,CB Shine,125.0,Standard,2015.0,2016-10-20,Used,Gatthaghar,70.0,9000.0,277,169999.0
Honda,CB Unicorn,150.0,Standard,2013.0,2016-10-18,Used,Kathmandu,63.0,22000.0,51,160000.0
Honda,XR150L,149.0,Off Road,2015.0,2016-10-13,Used,Kathmandu,69.0,5535.0,1293,517000.0
Honda,Dio,110.0,Scooter,2014.0,2016-10-13,Used,Kathmandu,58.0,20000.0,752,115000.0
Honda,CBR 600,600.0,Sportsbike,2013.0,2016-07-10,Used,Kirtipur,9.0,700.0,2225,NaN
Honda,Other,160.0,Other,2015.0,2016-03-10,Used,Kathmandu,75.0,2500.0,145,230000.0
Honda,XR150L,150.0,Off Road,2015.0,2016-09-30,Used,Kathmandu,67.0,9000.0,1193,415000.0
Honda,CB Shine,125.0,Standard,2007.0,2016-09-29,Used,Kathmandu,27.0,22000.0,357,63000.0
Honda,CB Shine,125.0,Standard,2013.0,2016-02-10,Used,Butwal,16.0,7000.0,212,135000.0
Honda,Dio,102.0,Scooter,2012.0,2016-09-28,Used,Lalitpur,50.0,26844.0,548,95000.0
Honda,Activa,125.0,Scooter,2015.0,2016-09-25,Used,Kathmandu,64.0,9000.0,249,155000.0
Honda,CBR 250R,250.0,Sportsbike,2011.0,2016-09-21,Used,Kathmandu,55.0,18000.0,526,300000.0
Honda,CB Shine,125.0,Standard,2014.0,2016-09-20,Used,Kathmandu,59.0,16000.0,94,145000.0
Honda,CB Unicorn,150.0,Standard,2013.0,2016-09-21,Used,Kathmandu,58.0,15000.0,62,160000.0
Honda,Dio,125.0,Scooter,2015.0,2016-09-15,Used,Kathmandu,69.0,2500.0,195,150000.0
Honda,Dio,110.0,Scooter,2015.0,2016-09-13,Used,Lalitpur,69.0,11600.0,92,149000.0
Honda,Unicorn,150.0,Standard,2010.0,2016-12-09,Used,Lalitpur,44.0,44000.0,184,115000.0
Honda,Activa,125.0,Scooter,2016.0,2016-09-09,Used,Kathmandu,70.0,8000.0,674,155000.0
Honda,CB Twister,110.0,Standard,2011.0,2016-12-09,Used,Kathmandu,41.0,21000.0,306,80000.0
Honda,Unicorn,150.0,Standard,2011.0,2016-03-09,Used,Madhyapur Thimi,47.0,42000.0,308,120000.0
Honda,CBR600RR,600.0,Sportsbike,2009.0,2016-08-29,Used,Kathmandu,6.0,9490.0,3756,240.0
Honda,Unicorn,149.0,Standard,2012.0,2016-08-28,Used,Kathmandu,54.0,23800.0,70,140000.0
Honda,CBR 250R,250.0,Sportsbike,2015.0,2016-08-21,Used,Kathmandu,70.0,7500.0,822,450000.0
Honda,CB Trigger,150.0,Standard,2014.0,2016-08-20,Used,Biratnagar,19.0,1200.0,248,180000.0
Honda,CBR 600,600.0,Sportsbike,2004.0,2016-08-17,Used,Kathmandu,21.0,20000.0,2488,1350000.0
Honda,CBR 250R,250.0,Sportsbike,2012.0,2016-08-17,Used,Kathmandu,50.0,26000.0,235,315000.0
Honda,CB Unicorn,150.0,Standard,2014.0,2016-08-14,Used,Kathmandu,56.0,35000.0,79,150000.0
Honda,CBR Repsol,250.0,Sportsbike,2013.0,2016-11-08,Used,Kathmandu,60.0,4300.0,588,480000.0
Honda,CB Shine,125.0,Standard,2009.0,2016-09-08,Used,Kathmandu,28.0,40000.0,1055,70000.0
Honda,Other,125.0,Other,2011.0,2016-09-08,Used,Kathmandu,51.0,16500.0,81,105000.0
Honda,Unicorn,150.0,Standard,2010.0,2016-08-21,Used,Kathmandu,39.0,23900.0,242,100000.0
Honda,Other,125.0,Other,2011.0,2016-05-08,Used,Bhaktapur,51.0,26500.0,76,99999.0
Honda,CBR600RR,600.0,Sportsbike,2016.0,2016-08-29,Used,Pokhara,11.0,550.0,1297,21.0
Honda,Dio,115.0,Scooter,2010.0,2016-02-08,Used,Biratnagar,9.0,26000.0,583,75000.0
Honda,Aviator,109.0,Scooter,2014.0,2016-02-08,Used,Lalitpur,66.0,5000.0,79,150000.0
Honda,CBR600RR,600.0,Sportsbike,2016.0,2016-07-28,Used,Pokhara,11.0,500.0,2242,NaN
Honda,CB 600F Hornet,160.0,Sportsbike,2016.0,2016-07-27,Used,Kathmandu,74.0,700.0,120,245500.0
Honda,Activa,110.0,Scooter,2016.0,2016-07-26,Used,Kathmandu,75.0,1500.0,179,155000.0
Honda,Aviator,109.0,Scooter,2015.0,2016-07-24,Used,Kathmandu,70.0,7000.0,347,170000.0
Honda,CB Shine,150.0,Standard,2014.0,2016-07-22,Used,Pokhara,9.0,16000.0,157,150000.0
Honda,Dio,110.0,Scooter,2012.0,2016-07-21,Used,Lalitpur,53.0,14000.0,294,112000.0
Honda,Dio,110.0,Scooter,2013.0,2016-07-20,Used,Kathmandu,54.0,14300.0,134,116200.0
Honda,XR150L,150.0,Off Road,2014.0,2016-05-08,Used,Narayanghat,37.0,10000.0,838,405000.0
Honda,Dio,110.0,Scooter,2015.0,2016-07-16,Used,Biratnagar,23.0,3500.0,626,165000.0
Honda,CBR 250R,250.0,Sportsbike,2011.0,2016-07-13,Used,Dumre,7.0,40000.0,296,300000.0
Honda,CBR Repsol,250.0,Sportsbike,2013.0,2016-12-07,Used,Kathmandu,60.0,11000.0,484,425000.0
Honda,Dio,110.0,Scooter,2016.0,2016-10-07,Used,Kathmandu,53.0,9900.0,813,125000.0
Honda,CB Unicorn,150.0,Standard,2006.0,2016-10-07,Used,Kathmandu,20.0,20000.0,285,60000.0
Honda,Aviator,109.0,Scooter,2015.0,2016-07-07,Used,Kathmandu,70.0,2615.0,472,155000.0
Honda,Dio,110.0,Scooter,2014.0,2016-06-07,Used,Pokhara,11.0,9000.0,708,125000.0
Honda,CB Unicorn,150.0,Standard,2013.0,2016-05-07,Used,Pokhara,8.0,20000.0,305,160000.0
Honda,Dio,102.0,Scooter,2010.0,2016-06-24,Used,Dumre,16.0,18025.0,704,60000.0
Honda,CB Unicorn,160.0,Standard,2012.0,2016-06-24,Used,Kathmandu,55.0,26000.0,204,132000.0
Honda,CB Shine,125.0,Standard,2010.0,2016-06-18,Used,Kathmandu,44.0,30000.0,343,110000.0
Honda,Unicorn,160.0,Standard,2015.0,2016-06-15,Used,Kathmandu,68.0,9500.0,141,188000.0
Honda,Aviator,110.0,Scooter,2012.0,2016-12-06,Used,Kathmandu,46.0,23200.0,1084,99000.0
Honda,CB Unicorn,160.0,Standard,2013.0,2016-04-06,Used,Gatthaghar,50.0,33000.0,1165,132000.0
Honda,Dio,100.0,Scooter,2013.0,2016-02-06,Used,Kathmandu,56.0,15000.0,281,95000.0
Honda,XR125L,125.0,Off Road,2013.0,2016-05-22,Used,Waling,61.0,12000.0,3023,240000.0
Honda,CB Unicorn,150.0,Standard,2014.0,2016-05-19,Used,Lekhnath,9.0,12200.0,198,175000.0
Honda,CB Unicorn,150.0,Standard,2013.0,2016-05-17,Used,Kathmandu,58.0,18000.0,127,165000.0
Honda,CBR Repsol,250.0,Sportsbike,2014.0,2016-04-28,Used,Kathmandu,60.0,10000.0,94,550.0
Honda,CB Unicorn,150.0,Standard,2012.0,2016-04-25,Used,Kathmandu,51.0,25000.0,142,145000.0
Honda,XR125L,125.0,Off Road,2014.0,2016-04-14,Used,Kathmandu,61.0,10000.0,975,275000.0
Honda,CB Unicorn,150.0,Standard,2012.0,2016-11-04,Used,Kathmandu,52.0,20000.0,66,160000.0
Honda,CBR 250R,249.0,Sportsbike,2011.0,2016-05-04,Used,Kathmandu,49.0,35000.0,359,325000.0
Honda,XL185,185.0,Off Road,1985.0,2016-03-31,Used,Kathmandu,2.0,35774.0,1031,250000.0
Honda,Dio,110.0,Scooter,2016.0,2016-03-30,Used,Kathmandu,72.0,700.0,4378,168000.0
Honda,Dio,110.0,Scooter,2014.0,2016-03-30,Used,Waling,9.0,12000.0,87,125000.0
Honda,CB Unicorn,149.0,Standard,2013.0,2016-03-29,Used,Kathmandu,56.0,23000.0,77,160000.0
Honda,Dio,110.0,Scooter,2014.0,2016-03-28,Used,Kathmandu,61.0,11000.0,1307,132000.0
Honda,CBR 250R,250.0,Sportsbike,2014.0,2016-03-18,Used,Kathmandu,64.0,10000.0,595,420000.0
Honda,Dio,109.0,Scooter,2013.0,2016-12-03,Used,Dharan,16.0,7900.0,1768,127000.0
Honda,Dio,109.0,Scooter,2013.0,2016-12-03,Used,Dharan,15.0,8000.0,726,125000.0
Honda,CBR 250R,250.0,Sportsbike,2011.0,2016-11-03,Used,Kathmandu,49.0,24800.0,399,319000.0
Honda,CB Trigger,150.0,Standard,2014.0,2016-08-03,Used,Kathmandu,61.0,130000.0,113,175000.0
Honda,Dio,102.0,Scooter,2011.0,2016-02-19,Used,Kathmandu,36.0,36000.0,268,65000.0
Honda,CB Shine,125.0,Standard,2011.0,2016-11-02,Used,Kathmandu,52.0,20000.0,97,120000.0
Honda,CB Unicorn,150.0,Standard,2013.0,2016-09-02,Used,Kathmandu,59.0,9000.0,100,175000.0
Honda,CBR 250R,250.0,Sportsbike,2011.0,2016-07-02,Used,Madhyapur Thimi,4.0,18000.0,1259,350000.0
Honda,Tornado,250.0,Off Road,2011.0,2016-01-31,Used,Kathmandu,46.0,17000.0,638,600000.0
Honda,MSX125,125.0,Standard,2016.0,2016-01-25,New,Kathmandu,,,27144,500000.0
Honda,CB Unicorn 160,160.0,Standard,2015.0,2016-01-15,Used,Butwal,23.0,3100.0,756,225000.0
Honda,Dio,109.0,Scooter,2014.0,2016-10-01,Used,Kathmandu,66.0,600.0,91,161000.0
Honda,CB Unicorn,160.0,Standard,2013.0,2016-07-01,Used,Rampur,19.0,23000.0,162,190000.0
Honda,XL185,185.0,Off Road,1985.0,2016-06-01,Used,Lalitpur,37.0,2000.0,177,280000.0
Honda,CBR 250R,250.0,Sportsbike,2015.0,2016-01-13,Used,Kathmandu,63.0,7000.0,497,395000.0
Honda,CB Unicorn,150.0,Standard,2011.0,2016-04-01,Used,Kathmandu,48.0,19000.0,302,125000.0
Honda,CB Unicorn,149.0,Standard,2010.0,2016-02-01,Used,Kathmandu,40.0,33000.0,101,125000.0
Honda,CB Trigger,149.0,Standard,2015.0,2016-01-01,Used,Kathmandu,70.0,3200.0,223,215000.0
Honda,CBR 250R,250.0,Sportsbike,2011.0,2015-12-29,Used,Kathmandu,50.0,14000.0,341,320000.0
Honda,CB Unicorn,149.0,Standard,2013.0,2015-12-29,Used,Kathmandu,59.0,16000.0,126,155000.0
Honda,CBR 250R,250.0,Sportsbike,2013.0,2015-12-29,Used,Kathmandu,56.0,20000.0,350,400000.0
